Temparature,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,Fertilizer Name,Crop Type,Soil Type
31.09,59.6,33.1,14,4,16,Ground Nuts,Paddy,Sandy
31.09,60.88,24.64,17,0,16,Paddy,Cotton,Sandy
31.1,63.92,36.28,6,9,22,Paddy,Sugarcane,Sandy
31.1,50.28,40.57,7,3,24,Millets,Cotton,Sandy
31.1,61.27,51.17,9,12,31,Ground Nuts,Millets,Sandy
31.1,60.2,37.11,10,4,6,Maize,Maize,Sandy
31.1,68.24,34.24,14,0,12,Millets,Millets,Sandy
31.1,59.38,64.58,20,0,20,Maize,Millets,Sandy
31.1,54.3,49.85,26,0,17,Ground Nuts,Millets,Sandy
31.1,55.48,46.43,34,0,2,Paddy,Cotton,Sandy
31.1,45.98,25.78,39,0,2,Millets,Ground Nuts,Sandy
31.1,60.84,40.17,41,2,3,Maize,Pulses,Sandy
31.11,59.97,37.7,8,18,21,Oil seeds,Tobacco,Sandy
31.11,63.86,68.38,12,1,42,Cotton,Paddy,Sandy
31.11,61.64,58.52,15,0,37,Maize,Sugarcane,Sandy
31.11,62.66,29.66,19,0,37,Millets,Paddy,Sandy
31.12,49.68,47.94,6,4,32,Millets,Sugarcane,Sandy
31.12,58.29,37.01,8,9,30,Paddy,Ground Nuts,Sandy
31.12,54.41,55.18,12,0,31,Oil seeds,Oil seeds,Sandy
31.12,72.97,50.32,14,17,8,Ground Nuts,Pulses,Sandy
31.12,56.27,40.65,17,0,37,Oil seeds,Paddy,Sandy
31.12,67.16,45.77,19,1,18,Barley,Barley,Sandy
31.12,59.5,48.49,20,1,23,Barley,Maize,Sandy
31.12,77.29,39.51,43,0,0,Barley,Paddy,Sandy
31.12604026,58.13371315,27.18092865,21,3,20,Ground Nuts,Pulses,Sandy
31.13,73.3,29.78,3,3,29,Oil seeds,Barley,Sandy
31.13,61.96,56.93,12,3,31,Ground Nuts,Pulses,Sandy
31.13,57.22,49.42,14,0,4,Maize,Barley,Sandy
31.13,63.28,33.21,31,0,0,Maize,Ground Nuts,Sandy
31.13,52.49,40.63,41,0,0,Paddy,Oil seeds,Sandy
31.14,77.02,43.96,7,19,19,Ground Nuts,Wheat,Sandy
31.14,73.75,31.4,11,3,17,Barley,Sugarcane,Sandy
31.14,61.27,45.36,14,1,17,Ground Nuts,Barley,Sandy
31.14,60.35,52.46,14,0,11,Maize,Sugarcane,Sandy
31.14,61.64,50.47,19,2,18,Millets,Oil seeds,Sandy
31.14,58.05,62.54,24,1,17,Maize,Cotton,Sandy
31.14,57.5,63.08,35,0,0,Oil seeds,Cotton,Sandy
31.15,63.09,30.51,4,5,32,Maize,Ground Nuts,Sandy
31.15,59.56,27.97,9,4,38,Cotton,Cotton,Sandy
31.15,52.04,47.36,11,1,31,Barley,Paddy,Sandy
31.15,63.79,67.79,12,13,15,Millets,Ground Nuts,Sandy
31.15,55.59,35.09,14,0,36,Cotton,Barley,Sandy
31.15,66.9,49.75,14,16,15,Ground Nuts,Cotton,Sandy
31.15,58.86,38.45,20,3,25,Ground Nuts,Wheat,Sandy
31.16,66.55,38.16,2,22,24,Paddy,Oil seeds,Sandy
31.16,64.16,61.68,8,17,14,Paddy,Cotton,Sandy
31.16,56.43,43.16,25,4,25,Oil seeds,Barley,Sandy
31.16,71.91,34.91,42,0,0,Cotton,Ground Nuts,Sandy
31.16,52.39,22.68,44,1,0,Millets,Maize,Sandy
31.17,67.47,56.61,12,0,7,Oil seeds,Tobacco,Sandy
31.17,69.37,43.42,20,4,26,Maize,Sugarcane,Sandy
31.17,52.5,39.69,21,0,17,Cotton,Tobacco,Sandy
31.17,55.69,40.48,35,0,3,Ground Nuts,Wheat,Sandy
31.17,48.39,33.21,40,1,0,Cotton,Barley,Sandy
31.17,47.4,35.26,43,2,0,Ground Nuts,Barley,Sandy
31.17383146,68.0596796,32.20265622,39,2,0,Ground Nuts,Pulses,Sandy
31.17843133,60.09897586,42.69784885,10,0,10,Maize,Millets,Sandy
31.18,55.09,52.03,7,10,13,Paddy,Oil seeds,Sandy
31.18,72.57,46.74,9,7,27,Cotton,Maize,Sandy
31.18,61.94,25.48,10,3,36,Paddy,Sugarcane,Sandy
31.18,48.63,40.61,10,7,30,Millets,Ground Nuts,Sandy
31.18,49.61,28.76,11,7,28,Cotton,Wheat,Sandy
31.18,47.51,35.51,13,12,25,Ground Nuts,Wheat,Sandy
31.18,55.65,63.49,14,3,32,Paddy,Tobacco,Sandy
31.18,55.41,33.33,19,2,41,Ground Nuts,Barley,Sandy
31.18,62.75,47.87,24,0,19,Barley,Wheat,Sandy
31.18,54.18,36.66,37,0,1,Cotton,Sugarcane,Sandy
31.18,54.19,43.3,40,0,0,Ground Nuts,Tobacco,Sandy
31.18,55.84,28.31,43,4,2,Millets,Millets,Sandy
31.19,58.58,64.38,4,0,14,Maize,Wheat,Sandy
31.19,49.02,53.05,7,3,33,Barley,Oil seeds,Sandy
31.19,71.44,46.39,9,12,17,Ground Nuts,Maize,Sandy
31.19,57.06,56.73,10,11,32,Cotton,Wheat,Sandy
31.19,60.94,30.51,12,0,36,Paddy,Paddy,Sandy
31.19,60.94,30.51,12,0,36,Paddy,Paddy,Sandy
31.19,60.94,30.51,12,0,36,Paddy,Paddy,Sandy
31.19,60.99,46.6,21,0,26,Paddy,Pulses,Sandy
31.19,54.28,56.93,34,0,4,Millets,Oil seeds,Sandy
31.19864648,60.16571549,42.98213605,36,4,0,Ground Nuts,Pulses,Sandy
31.2,58.13,55.28,1,19,12,Maize,Maize,Sandy
31.2,50.23,55.54,6,0,19,Barley,Pulses,Sandy
31.2,67.76,37.33,10,4,32,Maize,Barley,Sandy
31.2,70.18,40.98,10,14,13,Barley,Tobacco,Sandy
31.2,65.53,61.24,10,0,36,Barley,Ground Nuts,Sandy
31.2,50.88,26.64,46,0,0,Oil seeds,Sugarcane,Sandy
31.2,50.88,26.64,46,0,0,Oil seeds,Sugarcane,Sandy
31.21,58.81,41.61,5,5,24,Millets,Paddy,Sandy
31.21,67.98,48.85,10,0,37,Millets,Paddy,Sandy
31.21,56.6,34.03,18,2,40,Cotton,Wheat,Sandy
31.21,63.59,39.81,24,2,32,Ground Nuts,Sugarcane,Sandy
31.21,60.48,37.27,36,0,1,Cotton,Oil seeds,Sandy
31.21,64.21,39.12,40,0,4,Barley,Paddy,Sandy
31.21,55.32,38.91,41,0,0,Barley,Oil seeds,Sandy
31.22,58.05,35.74,1,15,18,Barley,Ground Nuts,Sandy
31.22,74.54,61.36,9,0,38,Paddy,Maize,Sandy
31.22,51.09,49.75,20,0,23,Maize,Wheat,Sandy
31.22,71.21,39.47,25,0,15,Millets,Pulses,Sandy
31.22,62.28,43.12,41,2,0,Cotton,Oil seeds,Sandy
31.23,56.4,57.12,15,12,12,Paddy,Maize,Sandy
31.23,47.26,33.63,16,1,43,Cotton,Wheat,Sandy
31.23,44.6,305.71,17,3,12,Oil seeds,Maize,Sandy
31.23,59.48,40.81,27,2,20,Millets,Tobacco,Sandy
31.23,66.32,27.49,40,0,3,Cotton,Wheat,Sandy
31.24,55.88,37.05,6,0,9,Paddy,Oil seeds,Sandy
31.24,55.88,37.05,6,0,9,Paddy,Oil seeds,Sandy
31.24,55.88,37.05,6,0,9,Paddy,Oil seeds,Sandy
31.24,72.13,48.81,8,19,16,Millets,Wheat,Sandy
31.24,69.27,26.9,18,0,37,Cotton,Wheat,Sandy
31.24,51.41,41.09,26,0,14,Ground Nuts,Cotton,Sandy
31.24,49.93,37.99,46,3,4,Ground Nuts,Maize,Sandy
31.25,69.46,61.24,4,9,34,Paddy,Wheat,Sandy
31.25,74.07,43.43,6,19,22,Ground Nuts,Oil seeds,Sandy
31.25,68.53,66.94,6,16,14,Millets,Oil seeds,Sandy
31.25,49.31,59.62,8,2,11,Millets,Ground Nuts,Sandy
31.25,69,50.68,13,9,35,Ground Nuts,Maize,Sandy
31.25,65.16,61.75,13,1,40,Millets,Barley,Sandy
31.25,55.15,60.25,16,13,14,Barley,Cotton,Sandy
31.25,67.15,42.57,45,4,1,Ground Nuts,Tobacco,Sandy
31.25,67.15,42.57,45,4,1,Ground Nuts,Tobacco,Sandy
31.26,61.46,56.74,4,13,35,Oil seeds,Millets,Sandy
31.26,68.13,23.88,10,7,33,Ground Nuts,Cotton,Sandy
31.26,67.75,26.57,23,2,22,Paddy,Barley,Sandy
31.26,53.46,60.24,39,2,3,Ground Nuts,Maize,Sandy
31.27,64.6,62.52,6,4,29,Millets,Pulses,Sandy
31.27,76.13,35.28,9,3,32,Maize,Cotton,Sandy
31.27,51.12,66.51,9,2,42,Cotton,Oil seeds,Sandy
31.27,70.01,49.6,10,16,23,Barley,Sugarcane,Sandy
31.27,60.81,33.61,11,0,10,Barley,Pulses,Sandy
31.27,66.2,43.52,20,4,17,Cotton,Cotton,Sandy
31.27,62.18,32.06,21,4,24,Cotton,Paddy,Sandy
31.27,43.49,174.71,35,158,3,Cotton,Barley,Sandy
31.27,51.8,65.63,37,3,0,Cotton,Pulses,Sandy
31.27,50.14,42.65,42,2,2,Oil seeds,Barley,Sandy
31.28,59.63,56.79,10,10,16,Oil seeds,Maize,Sandy
31.28,61.86,62.26,17,0,35,Paddy,Maize,Sandy
31.28,68.41,27.47,19,0,25,Barley,Oil seeds,Sandy
31.28,71,67.55,26,4,22,Millets,Oil seeds,Sandy
31.28,72.17,31.32,42,0,0,Paddy,Pulses,Sandy
31.29,58.97,28.89,8,0,15,Millets,Paddy,Sandy
31.29,48.4,35.57,13,8,32,Barley,Barley,Sandy
31.29,59.62,56.81,14,8,9,Ground Nuts,Oil seeds,Sandy
31.29,60.08,42.87,18,2,28,Ground Nuts,Tobacco,Sandy
31.3,62.39,42.41,14,4,14,Millets,Tobacco,Sandy
31.31,58.34,38.88,7,11,29,Millets,Oil seeds,Sandy
31.31,58.21,49.13,8,20,21,Maize,Oil seeds,Sandy
31.31,63.35,63.08,9,1,14,Oil seeds,Maize,Sandy
31.31,73.26,70,11,2,41,Cotton,Pulses,Sandy
31.31,57.34,45,18,1,41,Maize,Barley,Sandy
31.31,48.85,25.68,30,1,4,Millets,Sugarcane,Sandy
31.32,65.36,47.86,6,7,25,Millets,Sugarcane,Sandy
31.32,55.37,58.58,17,0,41,Oil seeds,Barley,Sandy
31.32,56.57,40.22,24,4,19,Maize,Tobacco,Sandy
31.32,51.5,37.24,25,0,20,Maize,Millets,Sandy
31.33,60.21,59.87,10,11,11,Cotton,Maize,Sandy
31.33,55.22,24.37,12,0,35,Paddy,Cotton,Sandy
31.33,72.92,35.31,14,0,35,Ground Nuts,Tobacco,Sandy
31.33,67.83,68.19,26,0,15,Ground Nuts,Barley,Sandy
31.33,52.44,48.45,40,0,2,Oil seeds,Maize,Sandy
31.34,61.15,61.58,8,0,8,Barley,Pulses,Sandy
31.34,71.35,48.67,10,15,12,Maize,Ground Nuts,Sandy
31.34,65.3,45.94,15,9,12,Cotton,Cotton,Sandy
31.34,59.69,60.78,18,0,36,Ground Nuts,Millets,Sandy
31.34,52.86,27.31,34,0,1,Oil seeds,Pulses,Sandy
31.35,67.11,31.38,11,2,18,Cotton,Pulses,Sandy
31.35,50.33,31.43,12,7,32,Millets,Tobacco,Sandy
31.35,68.81,41.39,13,0,36,Maize,Oil seeds,Sandy
31.35,48.36,47.04,13,1,7,Paddy,Tobacco,Sandy
31.35,59.91,24.9,15,13,12,Millets,Sugarcane,Sandy
31.35,62.93,34.02,17,2,28,Cotton,Barley,Sandy
31.35,64.03,52.01,17,0,39,Ground Nuts,Cotton,Sandy
31.35,56.17,45.42,26,0,19,Barley,Barley,Sandy
31.36,52.48,65.81,7,10,30,Ground Nuts,Cotton,Sandy
31.36,56.32,45.45,8,0,9,Ground Nuts,Barley,Sandy
31.36,44.29,265.71,10,249,40,Ground Nuts,Pulses,Sandy
31.36,65.7,21.95,11,1,38,Millets,Wheat,Sandy
31.36,53.84,27.06,11,0,41,Millets,Ground Nuts,Sandy
31.36,66.19,53.63,15,0,42,Cotton,Cotton,Sandy
31.36,59.58,69.23,16,0,34,Maize,Maize,Sandy
31.36,66.66,46.26,18,0,23,Ground Nuts,Ground Nuts,Sandy
31.36,55.67,41.78,45,1,3,Paddy,Millets,Sandy
31.36,55.67,41.78,45,1,3,Paddy,Millets,Sandy
31.37,66,54.39,5,11,28,Millets,Millets,Sandy
31.37,74.91,34.64,10,9,28,Paddy,Ground Nuts,Sandy
31.37,61.56,36.38,12,0,33,Maize,Oil seeds,Sandy
31.37,64.37,50.13,24,0,21,Maize,Pulses,Sandy
31.38,55.65,27.51,5,11,27,Cotton,Wheat,Sandy
31.38,51.49,61.27,6,3,38,Cotton,Paddy,Sandy
31.38,57.81,50.23,8,18,10,Maize,Barley,Sandy
31.38,68.77,66.23,8,7,29,Oil seeds,Wheat,Sandy
31.38,48.73,62.27,11,2,33,Millets,Millets,Sandy
31.38,67.84,59.74,12,0,34,Barley,Maize,Sandy
31.38,69.36,35.4,35,3,0,Paddy,Tobacco,Sandy
31.38,57.13,37.26,36,0,0,Maize,Ground Nuts,Sandy
31.39,55.54,33.3,13,0,10,Millets,Wheat,Sandy
31.39,63.52,49.6,14,1,6,Cotton,Millets,Sandy
31.39,61.78,70,14,15,12,Barley,Maize,Sandy
31.39,65.28,55.06,20,0,20,Ground Nuts,Sugarcane,Sandy
31.39,65.28,47.83,39,1,0,Cotton,Tobacco,Sandy
31.4,56.72,59.17,2,9,29,Oil seeds,Barley,Sandy
31.4,53.31,38.96,8,2,32,Barley,Sugarcane,Sandy
31.4,63.38,33.1,10,8,33,Barley,Pulses,Sandy
31.4,56.45,36.96,19,0,38,Cotton,Tobacco,Sandy
31.4,55.24,50.94,22,0,16,Ground Nuts,Paddy,Sandy
31.4,69.24,29.06,35,0,0,Barley,Millets,Sandy
31.4,66.88,51.44,45,2,2,Cotton,Pulses,Sandy
31.4,66.88,51.44,45,2,2,Cotton,Pulses,Sandy
31.41,62.69,41.19,5,17,25,Oil seeds,Millets,Sandy
31.41,73.32,30,9,4,7,Paddy,Pulses,Sandy
31.41,52.35,70,9,0,34,Paddy,Paddy,Sandy
31.41,56.68,46.38,10,15,17,Millets,Paddy,Sandy
31.41,50.97,45.98,38,0,0,Cotton,Millets,Sandy
31.42,61.64,53.25,9,22,21,Oil seeds,Maize,Sandy
31.42,59.9,29.07,11,8,30,Ground Nuts,Millets,Sandy
31.42,54.93,41.21,11,1,7,Barley,Ground Nuts,Sandy
31.42,52.17,52.65,11,8,17,Barley,Ground Nuts,Sandy
31.42,63.91,37.37,12,1,40,Millets,Maize,Sandy
31.42,62.68,53.13,34,3,4,Cotton,Paddy,Sandy
31.42,63.61,32.38,38,0,0,Millets,Wheat,Sandy
31.43,64.88,54.37,1,8,27,Millets,Barley,Sandy
31.43,63.1,43.59,7,6,29,Cotton,Pulses,Sandy
31.43,54.36,22.99,8,0,43,Oil seeds,Sugarcane,Sandy
31.43,47.42,45.65,8,7,33,Barley,Oil seeds,Sandy
31.43,49.67,32.78,9,2,33,Maize,Millets,Sandy
31.43,54.96,40.98,15,0,5,Cotton,Paddy,Sandy
31.43,58.06,40.83,20,1,31,Paddy,Maize,Sandy
31.43,46.23,27.98,38,4,0,Ground Nuts,Wheat,Sandy
31.44,60.25,50.87,9,0,9,Barley,Barley,Sandy
31.44,68.47,53.03,9,6,26,Oil seeds,Wheat,Sandy
31.44,57.35,51.14,14,0,37,Maize,Tobacco,Sandy
31.44,70.97,62.81,18,0,39,Ground Nuts,Paddy,Sandy
31.44,53.24,45.64,19,0,20,Paddy,Oil seeds,Sandy
31.44,54.65,44.13,25,0,19,Millets,Pulses,Sandy
31.44,57.6,49.09,35,0,2,Millets,Tobacco,Sandy
31.44,62.56,39.08,45,0,0,Maize,Paddy,Sandy
31.44,62.56,39.08,45,0,0,Maize,Paddy,Sandy
31.445419,56.58954423,50.44417364,18,1,26,Barley,Cotton,Sandy
31.45,66.67,69.18,6,3,33,Cotton,Pulses,Sandy
31.45,59.17,41.86,9,8,31,Oil seeds,Maize,Sandy
31.45,59.69,21.84,36,2,3,Maize,Cotton,Sandy
31.46,62,46.01,9,13,17,Paddy,Barley,Sandy
31.46,61.7,26,10,6,29,Oil seeds,Ground Nuts,Sandy
31.46,60.92,35.26,10,2,39,Maize,Barley,Sandy
31.46,59.57,51.47,15,0,6,Oil seeds,Wheat,Sandy
31.46,59.07,67.98,16,0,38,Maize,Paddy,Sandy
31.46,52.2,31.78,24,0,23,Millets,Barley,Sandy
31.47,70.69,49.36,10,0,37,Ground Nuts,Maize,Sandy
31.47,62.21,66.18,12,8,30,Paddy,Maize,Sandy
31.47,64.11,65.21,13,3,28,Maize,Sugarcane,Sandy
31.47,58.3,39.96,32,0,0,Maize,Paddy,Sandy
31.48,53.13,56.5,5,10,13,Cotton,Maize,Sandy
31.48,62.41,24.55,14,0,34,Ground Nuts,Sugarcane,Sandy
31.48,62.77,52.55,18,4,16,Millets,Tobacco,Sandy
31.48,74.48,40.94,21,0,24,Oil seeds,Pulses,Sandy
31.48,59.28,37.95,23,1,25,Cotton,Pulses,Sandy
31.48,63.06,31.47,33,0,0,Oil seeds,Tobacco,Sandy
31.48,49.9,41.72,38,0,0,Ground Nuts,Wheat,Sandy
31.49,66.15,41.32,8,17,20,Ground Nuts,Oil seeds,Sandy
31.49,60.18,54.84,9,0,36,Oil seeds,Cotton,Sandy
31.49,71.13,61.76,10,0,33,Millets,Barley,Sandy
31.49,47.25,30.78,35,0,0,Ground Nuts,Cotton,Sandy
31.49,69.94,50.94,36,0,2,Cotton,Paddy,Sandy
31.49,58.29,37.49,44,0,0,Cotton,Millets,Sandy
31.5,53.39,52.53,1,13,18,Ground Nuts,Paddy,Sandy
31.5,74.7,23.25,8,1,9,Oil seeds,Ground Nuts,Sandy
31.5,74.7,23.25,8,1,9,Oil seeds,Ground Nuts,Sandy
31.5,74.7,23.25,8,1,9,Oil seeds,Ground Nuts,Sandy
31.5,63.37,26.54,11,0,44,Oil seeds,Wheat,Sandy
31.5,66.45,61.75,11,9,34,Millets,Paddy,Sandy
31.5,67.6,46.4,14,0,40,Barley,Paddy,Sandy
31.51,69.17,49.11,2,6,33,Ground Nuts,Sugarcane,Sandy
31.51,68.14,52.98,7,18,22,Barley,Pulses,Sandy
31.51,67.28,31.19,10,0,19,Oil seeds,Paddy,Sandy
31.51,53.12,38.43,16,0,10,Millets,Oil seeds,Sandy
31.51,54.73,65.9,16,0,10,Cotton,Pulses,Sandy
31.51,55.1,30.6,20,0,23,Paddy,Tobacco,Sandy
31.51,63.07,38.77,23,1,13,Paddy,Ground Nuts,Sandy
31.51,64.47,59.18,34,0,2,Ground Nuts,Barley,Sandy
31.51,61.78,30,37,0,0,Cotton,Cotton,Sandy
31.51,53.32,48.71,37,0,0,Maize,Pulses,Sandy
31.51223678,65.39212665,43.73296597,14,11,13,Ground Nuts,Cotton,Sandy
31.5196572,51.74655556,29.7696831,32,0,0,Maize,Millets,Sandy
31.52,67.58,32.04,3,7,27,Oil seeds,Ground Nuts,Sandy
31.52,60.7,46.13,10,3,31,Paddy,Millets,Sandy
31.52,68.51,29.7,12,7,30,Paddy,Millets,Sandy
31.52,57.93,68.2,12,4,26,Maize,Maize,Sandy
31.52,44.64,310.71,13,0,35,Millets,Barley,Sandy
31.52,44.64,311.71,13,0,35,Millets,Barley,Sandy
31.52,44.64,312.71,13,0,35,Millets,Barley,Sandy
31.52,61.75,49.9,14,12,7,Millets,Maize,Sandy
31.52,56.11,29.79,22,2,21,Paddy,Pulses,Sandy
31.52,62.74,54.75,33,0,3,Oil seeds,Maize,Sandy
31.52,51.09,41.27,38,0,4,Oil seeds,Oil seeds,Sandy
31.52,62.57,31.45,39,4,2,Maize,Millets,Sandy
31.53,71.99,36.06,5,22,25,Paddy,Wheat,Sandy
31.53,56.66,34.79,6,0,9,Barley,Ground Nuts,Sandy
31.53,66.76,34.6,12,0,35,Oil seeds,Tobacco,Sandy
31.53,58.95,51.37,17,0,21,Cotton,Paddy,Sandy
31.53,62.71,63.53,28,0,16,Maize,Ground Nuts,Sandy
31.53,61.06,40.48,41,1,0,Millets,Ground Nuts,Sandy
31.54,64.72,32.88,6,10,27,Millets,Paddy,Sandy
31.54,65.06,37.86,7,1,11,Ground Nuts,Wheat,Sandy
31.54,53.53,57.76,10,11,27,Millets,Tobacco,Sandy
31.54,66.48,66.12,11,13,27,Oil seeds,Wheat,Sandy
31.54,54.73,67.46,34,2,2,Paddy,Millets,Sandy
31.55,58.9,47.7,5,16,18,Oil seeds,Ground Nuts,Sandy
31.55,53.02,39.4,8,0,16,Paddy,Cotton,Sandy
31.55,55.2,56.98,9,15,10,Ground Nuts,Millets,Sandy
31.55,56.81,69.3,11,9,17,Barley,Sugarcane,Sandy
31.55,43.6,192.71,13,176,12,Oil seeds,Cotton,Sandy
31.55,50.78,32.59,34,4,0,Maize,Paddy,Sandy
31.56,55.15,56.8,9,0,35,Oil seeds,Barley,Sandy
31.56,58.25,29.12,13,21,14,Cotton,Oil seeds,Sandy
31.56,58.25,29.12,13,21,14,Cotton,Oil seeds,Sandy
31.56,58.25,29.12,13,21,14,Cotton,Oil seeds,Sandy
31.56,58.38,47.62,44,0,4,Barley,Maize,Sandy
31.56830413,73.30054774,69.60653673,11,1,40,Cotton,Pulses,Sandy
31.57,56.03,49.4,12,7,33,Paddy,Millets,Sandy
31.57,72.17,42.63,17,2,6,Oil seeds,Millets,Sandy
31.57,49.29,48.02,20,0,20,Ground Nuts,Millets,Sandy
31.57,67.5,47.83,21,0,15,Oil seeds,Millets,Sandy
31.57,53.08,43.02,24,0,25,Maize,Sugarcane,Sandy
31.57,59,29.74,32,0,3,Ground Nuts,Millets,Sandy
31.57,59.49,44.41,33,0,0,Barley,Wheat,Sandy
31.57,46.3,28.05,36,0,0,Cotton,Tobacco,Sandy
31.58,60.79,41.51,1,13,13,Cotton,Barley,Sandy
31.58,64.65,54.87,8,0,40,Cotton,Sugarcane,Sandy
31.58,72.67,27.01,11,0,15,Oil seeds,Maize,Sandy
31.58,72.23,37.14,12,0,32,Cotton,Ground Nuts,Sandy
31.58,55.46,70,28,0,20,Oil seeds,Wheat,Sandy
31.58,66.26,59.62,38,0,1,Oil seeds,Paddy,Sandy
31.59,67.65,56.8,7,3,42,Paddy,Oil seeds,Sandy
31.59,60.6,35.3,10,9,19,Ground Nuts,Millets,Sandy
31.59,52.6,26.27,11,1,37,Ground Nuts,Barley,Sandy
31.59,69.57,52.01,13,4,37,Millets,Tobacco,Sandy
31.59,63.18,56.9,16,4,36,Barley,Paddy,Sandy
31.59,71.2,27.7,23,0,22,Millets,Paddy,Sandy
31.59568124,51.39966466,43.94340213,15,2,4,Ground Nuts,Tobacco,Sandy
31.6,67.29,67.06,12,7,29,Oil seeds,Maize,Sandy
31.6,59.09,53.55,17,1,6,Maize,Maize,Sandy
31.6,46.43,60.07,35,0,0,Ground Nuts,Tobacco,Sandy
31.6,44.66,314.71,36,0,0,Barley,Ground Nuts,Sandy
31.60881293,49.07846951,48.36349446,20,0,20,Ground Nuts,Millets,Sandy
31.61,60.35,55.88,2,14,10,Paddy,Cotton,Sandy
31.61,66.27,33.06,7,6,18,Paddy,Pulses,Sandy
31.61,56.45,63.08,9,0,35,Millets,Sugarcane,Sandy
31.61,61.28,70,9,13,32,Cotton,Tobacco,Sandy
31.61,72.2,23.07,21,0,24,Barley,Pulses,Sandy
31.61,65.58,41.29,28,0,18,Cotton,Oil seeds,Sandy
31.61,64.2,32.23,44,0,1,Ground Nuts,Tobacco,Sandy
31.62,57.88,42.77,10,12,18,Cotton,Oil seeds,Sandy
31.62,67.35,40.08,12,16,11,Oil seeds,Cotton,Sandy
31.62,57.89,39.02,38,0,0,Maize,Barley,Sandy
31.62,53.17,41.08,38,0,0,Oil seeds,Maize,Sandy
31.63,59.3,36.89,13,0,34,Paddy,Pulses,Sandy
31.63,56.04,35.55,14,0,34,Millets,Oil seeds,Sandy
31.63,50.38,31.45,17,0,15,Barley,Paddy,Sandy
31.63,59.15,26.89,38,1,2,Cotton,Paddy,Sandy
31.63,63.91,42.19,40,4,1,Barley,Wheat,Sandy
31.64,57.85,50.17,1,16,15,Millets,Wheat,Sandy
31.64,57.41,46.37,11,14,16,Cotton,Oil seeds,Sandy
31.64,53.93,46.5,12,17,12,Cotton,Pulses,Sandy
31.64,69.93,26.31,17,0,12,Maize,Oil seeds,Sandy
31.64,51.55,63.79,35,2,2,Millets,Tobacco,Sandy
31.64,58.28,29.1,36,3,0,Barley,Maize,Sandy
31.64,68.77,39.39,37,0,0,Maize,Ground Nuts,Sandy
31.64,68.37,49.45,41,0,0,Millets,Paddy,Sandy
31.65,57,56.28,4,12,24,Cotton,Oil seeds,Sandy
31.65,69.41,33.59,6,0,34,Maize,Millets,Sandy
31.65,48.98,39.39,17,0,36,Oil seeds,Wheat,Sandy
31.65,56.41,30.22,19,3,27,Millets,Paddy,Sandy
31.65,58.98,60.38,19,0,23,Millets,Wheat,Sandy
31.65,52.45,40.07,23,0,20,Millets,Oil seeds,Sandy
31.65,62.43,44.31,37,0,0,Maize,Oil seeds,Sandy
31.65351487,58.00475477,58.55603976,39,0,0,Barley,Ground Nuts,Sandy
31.65460216,53.82464447,53.96868625,12,0,31,Millets,Oil seeds,Sandy
31.66,60.47,54.89,5,11,32,Paddy,Barley,Sandy
31.66,64.62,44.32,17,4,26,Paddy,Sugarcane,Sandy
31.66,68.88,64.94,36,0,0,Ground Nuts,Paddy,Sandy
31.67,70.69,60.18,6,10,25,Barley,Ground Nuts,Sandy
31.67,50.73,39.1,19,2,14,Oil seeds,Wheat,Sandy
31.67,48.24,38.06,28,1,21,Cotton,Paddy,Sandy
31.67,71.83,25.15,42,0,0,Maize,Sugarcane,Sandy
31.68,50.27,50.06,5,8,28,Cotton,Ground Nuts,Sandy
31.68,68.95,50.54,5,4,31,Cotton,Maize,Sandy
31.68,60.87,25.77,6,12,19,Barley,Millets,Sandy
31.68,62.14,42.55,17,0,31,Ground Nuts,Sugarcane,Sandy
31.68,62.14,42.55,17,0,31,Ground Nuts,Sugarcane,Sandy
31.68,62.14,42.55,17,0,31,Ground Nuts,Sugarcane,Sandy
31.68,62.82,43.85,18,1,15,Maize,Sugarcane,Sandy
31.68,59.06,58.41,28,1,18,Maize,Paddy,Sandy
31.68163867,50.42672265,45.73653126,38,0,0,Barley,Millets,Sandy
31.69,56.25,40.99,3,0,10,Cotton,Barley,Sandy
31.69,53.43,54.42,10,0,11,Ground Nuts,Maize,Sandy
31.69,58,68.66,11,13,34,Ground Nuts,Sugarcane,Sandy
31.69,58.52,66.67,15,3,40,Oil seeds,Tobacco,Sandy
31.69337952,65.74269967,47.43217809,9,0,6,Oil seeds,Tobacco,Sandy
31.7,73.98,42.06,7,9,31,Paddy,Pulses,Sandy
31.7,51.03,48.18,9,5,30,Millets,Paddy,Sandy
31.7,56.56,58.11,9,5,24,Paddy,Barley,Sandy
31.7,55.64,40.28,13,2,13,Ground Nuts,Maize,Sandy
31.7,60.31,42.96,17,0,22,Maize,Barley,Sandy
31.7,56.91,48.75,19,0,18,Ground Nuts,Maize,Sandy
31.7,58.19,66.88,36,0,3,Millets,Wheat,Sandy
31.71,52.75,30.13,11,12,13,Cotton,Oil seeds,Sandy
31.71,69.4,32.98,12,2,9,Paddy,Cotton,Sandy
31.71,58.44,35.47,14,0,34,Paddy,Pulses,Sandy
31.71569947,73.41850178,55.55267977,1,10,27,Ground Nuts,Millets,Sandy
31.72,46.57,33.12,8,4,25,Millets,Maize,Sandy
31.72,58.72,70,13,0,42,Millets,Sugarcane,Sandy
31.72,71.9,41.1,14,2,38,Maize,Oil seeds,Sandy
31.72,59.51,43.1,20,0,20,Oil seeds,Millets,Sandy
